01,こむぎ　［その他］　ピザ生地　,268,9.1,3.0,0.49,0.70,1.37,0,51.1,0.8,2.3,510,91,13,22,0.8,0.6,0.09,0.50,0,0,0,0,0,0,0.3,0,0.15,0.11,1.0,0.05,0,20,0.54,0,0
01,こむぎ　［その他］　ちくわぶ　　,171,7.1,1.2,0.28,0.11,0.61,0,31.1,0.6,1.5,1,3,8,6,0.5,0.2,0.07,0.08,0,0,0,0,0,0,0,0,0.01,0.02,0.3,0.01,0,4,0.25,0,0
01,こむぎ　［その他］　パン粉　生　,280,11.0,5.1,2.2,1.34,1.01,0,47.6,1.2,3.0,350,110,25,29,1.1,0.7,0.15,0.47,0,0,0,0,0,0,0.3,0,0.11,0.02,1.2,0.05,0,40,0.41,0,0
01,こむぎ　［その他］　パン粉　半生　,319,12.5,5.8,2.51,1.52,1.14,0,54.3,1.4,3.5,400,130,28,34,1.2,0.8,0.17,0.53,0,0,0,0,0,0,0.4,0,0.13,0.03,1.4,0.06,0,46,0.47,0,0
01,こむぎ　［その他］　パン粉　乾燥　,373,14.6,6.8,2.94,1.78,1.34,0,63.4,1.6,4.0,460,150,33,39,1.4,0.9,0.20,0.62,0,0,0,0,0,0,0.4,0,0.15,0.03,1.6,0.07,0,54,0.54,0,0
01,こむぎ　［その他］　冷めん　生　,252,3.9,0.7,0.18,0.09,0.25,0,57.6,0.6,1.1,530,59,11,12,0.3,0.2,0.05,0.21,0,0,0,0,0,0,0,0,0.04,0,0.4,0.02,0,4,0.11,0,0
01,こめ　［水稲穀粒］　玄米　　,353,6.8,2.7,0.62,0.83,0.90,0,74.3,0.7,3.0,1,230,9,110,2.1,1.8,0.27,2.06,0,3,0,64,0,0,1.2,0,0.41,0.04,6.3,0.45,0,27,1.37,6.0,0
01,こめ　［水稲穀粒］　半つき米　　,356,6.5,1.8,0.45,0.52,0.61,0,75.9,0.4,1.4,1,150,7,64,1.5,1.6,0.24,1.40,0,2,0,76,0,0,0.8,0,0.30,0.03,3.5,0.28,0,18,1.00,3.5,0
01,こめ　［水稲穀粒］　七分つき米　　,359,6.3,1.5,0.4,0.41,0.51,0,76.6,0.2,0.9,1,120,6,45,1.3,1.5,0.23,1.05,0,2,0,73,0,0,0.4,0,0.24,0.03,1.7,0.20,0,15,0.84,2.9,0
01,こめ　［水稲穀粒］　精白米　うるち米　,358,6.1,0.9,0.29,0.21,0.31,0,77.6,0,0.5,1,89,5,23,0.8,1.4,0.22,0.81,0,2,0,69,0,0,0.1,0,0.08,0.02,1.2,0.12,0,12,0.66,1.4,0
01,こめ　［水稲穀粒］　精白米　もち米　,359,6.4,1.2,0.29,0.28,0.37,0,77.2,0,0.5,0,97,5,33,0.2,1.5,0.22,1.30,0,2,16,39,0,0,0.2,0,0.12,0.02,1.6,0.12,0,12,0.66,1.4,0
01,こめ　［水稲穀粒］　精白米　インディカ米　,369,7.5,0.8,0,0,0,0,79.1,0,0.4,1,69,5,19,0.6,1.5,0.21,0.92,0,0,0,0,0,0,0.1,0,0.06,0.02,1.1,0.08,0,16,0.69,0,0
01,こめ　［水稲穀粒］　はいが精米　　,357,6.5,2.0,0.55,0.52,0.70,0,75.8,0.3,1.3,1,150,7,51,0.9,1.6,0.22,1.54,0,2,0,57,0,0,0.9,0,0.23,0.03,3.1,0.22,0,18,1.00,3.3,0
01,こめ　［水稲穀粒］　発芽玄米　　,356,6.5,3.3,0.70,1.01,0.95,0,74.3,0.5,3.1,3,160,13,120,1.0,1.9,0.23,2.07,0,0,0,0,0,0,1.2,0,0.35,0.02,4.9,0.34,0,18,0.75,0,0
01,こめ　［水稲めし］　玄米　　,165,2.8,1.0,0.23,0.3,0.33,0,35.6,0.2,1.4,1,95,7,49,0.6,0.8,0.12,1.04,0,1,0,34,0,0,0.5,0,0.16,0.02,2.9,0.21,0,10,0.65,2.5,0
01,こめ　［水稲めし］　半つき米　　,167,2.7,0.6,0.15,0.17,0.2,0,36.4,0.2,0.8,1,43,4,22,0.2,0.7,0.11,0.60,0,1,0,34,0,0,0.2,0,0.08,0.01,1.6,0.07,0,6,0.35,1.2,0
01,こめ　［水稲めし］　七分つき米　　,168,2.6,0.5,0.13,0.14,0.17,0,36.7,0.1,0.5,1,35,4,13,0.2,0.7,0.11,0.46,0,1,0,35,0,0,0.1,0,0.06,0.01,0.8,0.03,0,5,0.26,0.9,0
01,こめ　［水稲めし］　精白米　うるち米　,168,2.5,0.3,0.1,0.07,0.1,0,37.1,0,0.3,1,29,3,7,0.1,0.6,0.10,0.35,0,1,0,30,0,0,0,0,0.02,0.01,0.2,0.02,0,3,0.25,0.5,0
